NU_ANO,CO_IES,CO_CATEGAD,CO_ORGACAD,CO_GRUPO,CO_CURSO,CO_MODALIDADE,CO_MUNIC_CURSO,CO_UF_CURSO,CO_REGIAO_CURSO,NU_IDADE,TP_SEXO,ANO_FIM_2G,ANO_IN_GRAD,TP_SEMESTRE,IN_MATUT,IN_VESPER,IN_NOTURNO,ID_STATUS,AMOSTRA,IN_GRAD,NU_ITEM_OFG,NU_ITEM_OFG_Z,NU_ITEM_OFG_X,NU_ITEM_OFG_N,NU_ITEM_OCE,NU_ITEM_OCE_Z,NU_ITEM_OCE_X,NU_ITEM_OCE_N,DS_VT_GAB_OFG_ORIG,DS_VT_GAB_OFG_FIN,DS_VT_GAB_OCE_ORIG,DS_VT_GAB_OCE_FIN,DS_VT_ESC_OFG,DS_VT_ACE_OFG,DS_VT_ESC_OCE,DS_VT_ACE_OCE,TP_PRES,TP_PR_GER,TP_PR_OB_FG,TP_PR_DI_FG,TP_PR_OB_CE,TP_PR_DI_CE,TP_SFG_D1,TP_SFG_D2,TP_SCE_D1,TP_SCE_D2,TP_SCE_D3,NT_GER,NT_FG,NT_OBJ_FG,NT_DIS_FG,NT_FG_D1,NT_FG_D1_PT,NT_FG_D1_CT,NT_FG_D2,NT_FG_D2_PT,NT_FG_D2_CT,NT_CE,NT_OBJ_CE,NT_DIS_CE,NT_CE_D1,NT_CE_D2,NT_CE_D3,CO_RS_I1,CO_RS_I2,CO_RS_I3,CO_RS_I4,CO_RS_I5,CO_RS_I6,CO_RS_I7,CO_RS_I8,CO_RS_I9,QE_I01,QE_I02,QE_I03,QE_I04,QE_I05,QE_I06,QE_I07,QE_I08,QE_I09,QE_I10,QE_I11,QE_I12,QE_I13,QE_I14,QE_I15,QE_I16,QE_I17,QE_I18,QE_I19,QE_I20,QE_I21,QE_I22,QE_I23,QE_I24,QE_I25,QE_I26,QE_I27,QE_I28,QE_I29,QE_I30,QE_I31,QE_I32,QE_I33,QE_I34,QE_I35,QE_I36,QE_I37,QE_I38,QE_I39,QE_I40,QE_I41,QE_I42,QE_I43,QE_I44,QE_I45,QE_I46,QE_I47,QE_I48,QE_I49,QE_I50,QE_I51,QE_I52,QE_I53,QE_I54,QE_I55,QE_I56,QE_I57,QE_I58,QE_I59,QE_I60,QE_I61,QE_I62,QE_I63,QE_I64,QE_I65,QE_I66,QE_I67,QE_I68
2016,1422,10005,10020,23,73259,1,1302603,13,1,22,F,2010,2012,2,1,0,0,1,1,0,8,0,0,0,27,0,5,0,CAEBCDAC,CAEBCDAC,DBCBEEAEBDACACAADCDECBDDCBE,DBCXEXAEBDACAXAADCDXCBDXCBE,CEDBADED,10010100,DCBCEBBCBABCCBEBDCDDECCDCBC,100919001001090011190009110,555,555,555,555,555,555,555,555,555,555,333,39.5,43.1,37.5,51.5,68,60,70,35,55,30,38.3,40.9,23.3,70,0,0,C,C,C,A,A,C,E,D,D,B,D,A,A,A,C,E,C,B,A,E,A,A,A,A,13,A,A,B,C,A,C,B,E,A,F,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
2016,1422,10005,10020,27,73262,1,1302603,13,1,33,F,2000,2011,2,1,0,0,1,1,0,8,0,0,0,27,2,6,0,CAEBCDAC,CAEBCDAC,DEAEEAADEDCBCBAZCEBADBCDCAZ,XEAEEAAXEDCBCBXZCEBXXXCDCAZ,,,,,222,222,222,222,222,222,222,222,222,222,222,,,,,,,,,,,,,,,,,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,2935,10005,10022,23,73358,1,3170107,31,3,23,F,2011,2012,2,0,0,1,1,1,0,8,0,0,0,27,0,5,0,CAEBCDAC,CAEBCDAC,DBCBEEAEBDACACAADCDECBDDCBE,DBCXEXAEBDACAXAADCDXCBDXCBE,ABEBCDAE,00111110,BBCB.DDABEBBAECADCCDADDECBE,011909001000190111090019111,555,555,555,555,555,555,555,555,555,555,555,52.1,60.5,62.5,57.5,43,55,40,72,80,70,49.3,50,45,50,40,45,C,D,C,A,B,B,A,C,D,A,D,A,C,D,B,D,C,E,D,H,F,F,A,A,31,A,A,B,H,A,D,D,C,E,F,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
2016,322,10008,10028,36,73376,1,3550308,35,3,30,F,2012,2013,2,1,0,0,1,1,0,8,0,0,0,27,2,4,0,CAEBCDAC,CAEBCDAC,BBCAZZEBCACABDEABEDECDDECBA,BBCAZZEBCACABDEXBEDXXDDEXBA,CBBABDEE,10000100,EBCEDCEBCDCDBDEABEDEEDABDBA,011088111010111911199100911,555,555,555,555,555,555,555,555,555,555,555,62.3,34,25,47.5,42,50,40,53,65,50,71.7,71.4,73.3,50,80,90,C,C,D,C,D,C,B,D,D,B,C,A,B,B,C,D,E,B,A,H,A,A,A,A,35,A,A,C,K,B,B,B,E,E,F,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
2016,322,10008,10028,23,73390,1,3550308,35,3,23,F,2012,2013,2,1,0,0,1,1,0,8,0,0,0,27,0,5,0,CAEBCDAC,CAEBCDAC,DBCBEEAEBDACACAADCDECBDDCBE,DBCXEXAEBDACAXAADCDXCBDXCBE,CAEECDDC,11101101,DBBAEBAEBAECADAAECDDCDEACBB,110919111001191101191009110,555,555,555,555,555,555,555,555,555,555,555,68.2,72.6,75,69,85,65,90,53,65,50,66.7,68.2,58.3,80,20,75,D,D,C,B,B,C,A,D,C,A,D,A,C,D,B,C,A,C,A,C,A,A,A,C,35,A,A,D,C,A,B,B,E,A,F,5,4,5,6,6,6,6,5,6,6,5,5,6,5,6,5,3,3,4,2,6,5,6,6,4,2,2,6,6,5,6,6,6,4,6,4,6,6,6,6,2,6
2016,322,10008,10028,5,73400,1,3549904,35,3,27,F,2010,2011,2,1,0,0,1,1,0,8,0,0,0,27,0,4,0,CAEBCDAC,CAEBCDAC,AEEECCCBEADEBDEACDDBDDCABBD,AEEECCCBEXDEBDEAXDXBDXCABBD,CAEBBDAE,11110110,AEAECCDCEDBECEEBBDBBDECCBBD,110111001901001091911910111,555,555,555,555,555,555,555,555,555,555,555,66.2,77.6,75,81.5,72,80,70,91,95,90,62.4,65.2,46.7,80,60,0,B,C,B,A,A,B,B,D,D,C,A,A,D,D,A,A,A,F,E,C,A,D,A,A,35,B,A,B,A,B,C,B,E,E,C,5,5,5,4,4,4,6,6,6,6,6,5,5,4,6,5,4,4,4,4,5,5,5,6,6,5,4,6,5,6,6,6,4,6,5,6,6,6,6,6,4,4
2016,322,10008,10028,36,73404,1,3549706,35,3,21,F,2012,2013,2,0,0,1,1,1,0,8,0,0,0,27,2,4,0,CAEBCDAC,CAEBCDAC,BBCAZZEBCACABDEABEDECDDECBA,BBCAZZEBCACABDEXBEDXXDDEXBA,CBEDCDCA,10101100,EBCECCEAEDCADCCEDAEEBEDEDDE,011088100011000900099011900,555,555,555,555,555,555,555,555,555,555,555,39.9,56.6,50,66.5,75,55,80,58,90,50,34.3,33.3,40,0,90,30,D,E,D,B,B,C,B,D,D,A,A,A,D,B,B,C,D,B,A,E,A,A,A,A,35,B,A,B,A,A,B,B,E,E,C,5,5,5,6,6,6,5,6,6,6,5,5,6,5,5,6,3,3,3,4,5,4,6,5,6,3,3,5,5,5,6,5,6,5,6,2,2,6,5,5,5,6
2016,663,121,10028,23,73415,1,5208707,52,5,24,F,2010,2012,2,1,0,0,1,1,0,8,0,0,0,27,0,5,0,CAEBCDAC,CAEBCDAC,DBCBEEAEBDACACAADCDECBDDCBE,DBCXEXAEBDACAXAADCDXCBDXCBE,BDAEADCB,00000100,ECCACCEBDABAECADBAEDCCEADEB,001909000000091000091009000,555,555,555,555,555,555,555,555,555,555,555,17.4,21.3,12.5,34.5,13,65,0,56,40,60,16.1,13.6,30,50,0,40,C,C,B,C,D,D,E,E,D,A,D,A,D,D,D,B,A,B,A,H,A,A,A,A,51,A,A,B,A,A,B,B,E,B,C,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,6,5,6,6,5
2016,663,121,10028,23,73415,1,5208707,52,5,31,F,2002,2013,2,0,0,1,1,1,0,8,0,0,0,27,0,5,0,CAEBCDAC,CAEBCDAC,DBCBEEAEBDACACAADCDECBDDCBE,DBCXEXAEBDACAXAADCDXCBDXCBE,........,00000000,CECBDDAEBDBBDEECDCADAEDCCBB,001909111100090011090019110,555,555,333,555,555,555,555,555,555,555,555,38.3,22,0,55,58,50,60,52,60,50,43.7,45.5,33.3,20,20,60,C,C,C,A,A,B,E,D,D,A,A,A,B,A,B,B,B,F,E,G,A,F,A,A,31,A,A,B,K,A,B,B,E,C,B,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,6,6,6,6,6,6,6,3,3,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5
2016,663,121,10028,36,73417,1,5208707,52,5,21,F,2012,2013,2,0,0,1,1,1,0,8,0,0,0,27,2,4,0,CAEBCDAC,CAEBCDAC,BBCAZZEBCACABDEABEDECDDECBA,BBCAZZEBCACABDEXBEDXXDDEXBA,EBECBBEE,00100000,CBCCCEBDDDCABACEEADECCEECDA,011088000011100900199001901,555,555,555,555,555,555,333,555,555,555,555,35.4,21.7,12.5,35.5,0,0,0,71,75,70,39.9,38.1,50,50,60,40,C,C,C,A,A,B,E,D,D,A,B,A,E,D,B,E,D,C,A,B,A,A,A,A,52,A,A,B,C,A,A,B,E,B,F,5,6,5,6,6,6,5,5,4,6,5,5,7,8,5,4,5,6,6,8,4,5,5,6,5,7,7,7,4,7,6,6,7,8,4,4,4,4,4,5,5,7
2016,663,121,10028,23,73458,1,2611606,26,2,25,F,2008,2013,2,0,0,1,1,1,0,8,0,0,0,27,0,5,0,CAEBCDAC,CAEBCDAC,DBCBEEAEBDACACAADCDECBDDCBE,DBCXEXAEBDACAXAADCDXCBDXCBE,AAEBBDCD,01110100,DEBCEDAEBDDCAEAADCDEECDCCDB,100919111101191111190019100,555,555,555,555,555,555,555,555,555,555,555,63.1,53.6,50,59,63,75,60,55,75,50,66.2,68.2,55,70,60,35,C,C,C,B,B,C,B,D,B,E,A,A,E,D,C,D,C,B,B,E,A,A,A,A,26,A,A,C,K,A,C,C,E,E,C,6,5,6,6,6,6,6,6,6,6,5,6,5,5,4,5,4,3,5,2,5,4,5,3,5,1,1,5,5,4,5,5,4,3,4,4,4,4,5,5,4,4
2016,295,10008,10028,3501,73500,1,4316808,43,4,21,F,2011,2012,2,0,0,1,1,1,0,8,0,0,0,27,2,1,0,CAEBCDAC,CAEBCDAC,BCBABDZAEBAZEABBCACCDADADCD,BCBABXZAEBAZEABBCACCDADADCD,CBDEADCE,10000100,CABCBACBABDEEBBDDCCAACDABCD,001019800108101000100011011,555,555,555,555,555,555,555,555,555,555,555,42.3,39,25,60,45,65,40,75,55,80,43.4,41.7,53.3,50,90,20,C,C,C,A,A,B,D,D,C,A,A,A,D,D,D,A,C,B,A,E,A,C,A,A,43,A,A,B,C,A,B,C,E,E,C,4,6,4,2,6,6,6,6,6,4,4,4,4,4,6,6,2,4,2,2,6,6,2,6,6,7,7,7,5,4,5,6,6,6,6,6,6,6,6,6,2,4
2016,1773,10005,10022,17,73528,1,4208401,42,4,21,M,2011,2012,2,1,0,0,1,1,0,8,0,0,0,27,2,1,0,CAEBCDAC,CAEBCDAC,ABECBCEDZACDZDCAABBBEDCEDED,ABEXBCEDZACDZDCAABBBEDCEDED,DBCCADCE,00000100,ACAECDCDCECDCEECDBEBADEEDED,100900018011800001010101111,555,555,555,555,555,555,555,555,555,555,555,38,23.1,12.5,39,66,50,70,12,60,0,42.9,45.8,26.7,0,40,40,D,D,C,B,B,B,B,D,C,A,A,A,D,D,B,D,C,A,B,E,A,A,A,A,43,A,A,B,C,A,D,B,E,E,B,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2016,1113,10008,10020,28,73539,1,5300108,53,5,23,F,2010,2013,2,1,0,0,1,1,0,8,0,0,0,27,0,4,0,CAEBCDAC,CAEBCDAC,DBADEBBCBEEBCEECCAAABEADCAD,DBADEBBCBEEBXXECCXAAXEADCAD,DAEBBDBC,01110101,EBADCBECBCEBAADCCABDEBADCAD,011101011011990119009011111,555,555,555,555,555,555,555,555,555,555,555,63.7,60.7,62.5,58,71,75,70,45,65,40,64.7,65.2,61.7,55,70,60,C,C,C,A,A,B,E,D,C,B,C,A,F,F,C,B,C,B,A,E,A,A,A,A,53,B,A,C,C,A,A,B,E,E,I,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
2016,2565,10008,10020,23,73655,1,3300456,33,3,46,F,1993,2016,2,0,0,1,1,1,0,8,0,0,0,27,0,5,0,CAEBCDAC,CAEBCDAC,DBCBEEAEBDACACAADCDECBDDCBE,DBCXEXAEBDACAXAADCDXCBDXCBE,AEAEEABC,00000001,DDCCEBBEBADCEAADACCBEEDEDBC,101919011001091001090019010,555,555,555,555,555,333,555,333,333,333,333,32.2,12.7,12.5,13,26,50,20,0,0,0,38.7,45.5,0,0,0,0,C,D,C,B,C,C,E,D,D,E,D,A,B,B,C,F,D,F,E,B,A,A,A,A,33,B,B,B,B,B,B,B,E,C,C,2,5,6,6,6,6,6,6,6,6,6,6,6,1,2,6,4,2,6,2,6,6,6,6,6,8,8,6,6,6,6,6,6,6,1,1,1,6,6,6,6,6
2016,1818,10005,10022,36,73746,1,3106200,31,3,22,F,2011,2012,2,1,0,0,1,1,0,8,0,0,0,27,2,4,0,CAEBCDAC,CAEBCDAC,BBCAZZEBCACABDEABEDECDDECBA,BBCAZZEBCACABDEXBEDXXDDEXBA,CBEBCDAC,10111111,BBEBCCEECBAAECABCEEEEEEEDAA,110088101001000901099001901,555,555,555,555,555,555,555,555,555,555,555,51.1,80.9,87.5,71,71,75,70,71,75,70,41.1,38.1,58.3,75,80,20,C,C,C,C,B,B,B,E,B,B,D,A,D,C,C,B,B,A,A,E,A,F,A,A,31,A,A,B,A,B,E,C,A,E,F,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,6,6,6,6,4,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
2016,1087,118,10022,23,73751,1,1100205,11,1,33,F,2004,2012,2,0,1,0,1,1,0,8,0,0,0,27,0,5,0,CAEBCDAC,CAEBCDAC,DBCBEEAEBDACACAADCDECBDDCBE,DBCXEXAEBDACAXAADCDXCBDXCBE,CBBAADAD,10000110,CEBBABBDDCCCEDCDECDEDEDDEBB,000909000001090001190019010,555,555,555,555,555,555,555,555,555,555,555,28.6,40.7,37.5,45.5,58,50,60,33,45,30,24.5,22.7,35,50,0,55,D,D,D,B,C,D,B,D,D,B,B,A,B,B,C,E,B,B,A,E,A,A,A,D,11,A,A,A,A,B,D,B,E,H,H,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
2016,1087,118,10022,19,73755,1,1100205,11,1,22,F,2011,2011,2,0,1,0,1,1,0,8,0,0,0,27,0,8,0,CAEBCDAC,CAEBCDAC,CDAABAEEAEBBDADDBBDCCBCECCB,XDAXBXEEXXBBDADXBBDCCXXECCB,EEDDADCE,00000100,DEACDEDECCCBDABCBCBDCDCBCED,901909019901110910001990100,555,555,555,555,555,555,555,555,555,555,555,36.9,28.1,12.5,51.5,43,55,40,60,60,60,39.8,42.1,26.7,50,10,20,D,D,C,A,A,C,E,C,D,D,D,A,B,D,B,C,A,E,A,G,A,A,A,A,11,A,A,B,A,A,B,B,E,B,I,6,6,4,6,6,6,4,4,5,6,5,6,6,6,6,6,8,6,6,6,6,6,6,6,8,8,8,6,6,6,6,6,6,6,6,3,4,6,6,6,6,6
2016,458,10008,10028,23,73793,1,3550308,35,3,24,M,2011,2014,2,0,0,1,1,1,0,8,0,0,0,27,0,5,0,CAEBCDAC,CAEBCDAC,DBCBEEAEBDACACAADCDECBDDCBE,DBCXEXAEBDACAXAADCDXCBDXCBE,CDDADEBD,10000000,CCAAECDDEAABDDBDABAECCDBCEE,000919000010090000091019101,555,555,555,555,555,555,555,555,555,555,555,26.7,27.1,12.5,49,61,65,60,37,65,30,26.5,27.3,21.7,0,30,35,D,D,B,B,A,B,A,D,B,A,A,A,D,E,B,E,D,C,D,B,A,A,A,A,35,B,A,F,C,A,C,B,E,E,F,6,6,5,6,6,6,6,6,6,6,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,6,6,6,6,6,6,6,5,6,6,6,6,6,6,6
2016,3193,118,10022,28,73962,1,4119905,41,4,21,F,2012,2012,2,0,0,1,1,1,0,8,0,0,0,27,0,4,0,CAEBCDAC,CAEBCDAC,DBADEBBCBEEBCEECCAAABEADCAD,DBADEBBCBEEBXXECCXAAXEADCAD,EEEDCDAE,00101110,DBAECBDBCCABCCDCCCEEDDCACAE,111001000001990119009000110,555,555,555,555,555,555,555,555,555,555,555,46.8,53,50,57.5,77,65,80,38,70,30,44.7,39.1,76.7,70,70,90,A,A,A,C,B,D,C,D,E,A,A,A,D,C,A,A,D,B,A,B,A,A,A,A,41,A,A,B,C,B,C,E,D,E,I,5,4,6,4,5,4,5,5,6,6,3,4,3,4,3,6,5,5,5,6,5,1,1,3,6,1,1,6,2,1,7,5,1,1,1,1,1,2,1,4,2,2
2016,140,10008,10028,5,74028,1,3306206,33,3,30,M,2006,2007,2,1,1,0,1,1,0,8,0,0,0,27,0,4,0,CAEBCDAC,CAEBCDAC,AEEECCCBEADEBDEACDDBDDCABBD,AEEECCCBEXDEBDEAXDXBDXCABBD,ACBBDABC,00010001,AEBCCABBC*DBCBCADEABACABBDB,110010010910000190910900100,555,555,555,333,555,555,333,333,555,555,555,27.5,15,25,0,0,0,0,0,0,0,31.6,34.8,13.3,20,20,0,C,C,C,D,E,C,C,E,B,A,D,A,F,F,D,D,E,B,A,H,A,A,A,A,31,E,A,B,C,A,C,B,E,B,I,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
2016,4858,10003,10022,23,74042,1,2601201,26,2,37,F,2000,2012,2,1,1,0,1,1,0,8,0,0,0,27,0,5,0,CAEBCDAC,CAEBCDAC,DBCBEEAEBDACACAADCDECBDDCBE,DBCXEXAEBDACAXAADCDXCBDXCBE,CAEAADAC,11100111,CEDCEBDBADECDECDDCEDCCCEABA,000919000101090011091009010,555,555,555,555,555,555,555,555,555,555,555,43,75,75,75,87,75,90,63,75,60,32.3,31.8,35,50,0,55,C,C,C,C,C,C,D,D,E,A,B,A,B,B,B,C,B,E,E,B,A,A,A,A,26,B,A,B,C,A,C,E,E,H,C,6,5,6,6,6,6,6,5,5,6,6,6,6,4,6,6,4,4,5,7,6,4,6,6,6,7,7,6,6,6,5,6,6,6,1,4,4,4,7,6,4,1
2016,3984,10002,10028,51,74062,1,2611101,26,2,23,F,2009,2015,2,1,1,0,1,1,0,8,0,0,0,27,1,6,0,CAEBCDAC,CAEBCDAC,EECCBAECBDCCCADCBDACAZBCAAD,EECXBXXCBDCCCXDCBDACXZBCAAX,CBECBDAE,10100110,AEBCBEEBDDCECEEBEDABCCDDEEB,010919900110190001109800009,555,555,555,555,555,555,555,555,555,555,555,43.6,56.6,50,66.5,77,65,80,56,80,50,39.2,35,63.3,90,85,15,B,C,A,D,D,C,D,C,C,B,A,A,E,D,C,B,A,B,B,H,A,D,A,A,26,B,A,B,C,A,C,B,A,E,C,5,6,4,6,6,5,6,6,5,6,3,5,5,4,3,4,2,2,3,2,3,4,4,6,6,1,1,3,3,3,3,6,5,4,6,3,4,2,1,2,2,2
2016,792,10008,10020,36,74092,1,1501402,15,1,23,F,2011,2015,2,1,0,0,1,1,0,8,0,0,0,27,2,4,0,CAEBCDAC,CAEBCDAC,BBCAZZEBCACABDEABEDECDDECBA,BBCAZZEBCACABDEXBEDXXDDEXBA,DADCADEA,01000100,BCABCCBCEDAADCCCCEEBECDECBA,100088000001000901099011911,555,555,555,555,555,555,555,555,555,555,555,34.4,37.4,25,56,50,50,50,62,70,60,33.4,33.3,33.7,6,55,40,D,C,C,B,C,C,B,C,D,A,D,A,D,D,B,C,E,B,A,B,A,A,A,A,15,B,A,B,D,A,B,B,A,H,F,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
2016,472,10008,10028,28,74138,1,3301702,33,3,24,F,2010,2012,2,0,0,1,1,1,0,8,0,0,0,27,0,4,0,CAEBCDAC,CAEBCDAC,DBADEBBCBEEBCEECCAAABEADCAD,DBADEBBCBEEBXXECCXAAXEADCAD,CAEAADCC,11100101,DBADDAECBCECABDBBECEEECDCEC,111100011010990009009101100,555,555,555,555,555,555,555,555,555,555,555,46.3,60.7,62.5,58,55,75,50,61,65,60,41.5,43.5,30,60,0,30,C,C,C,B,B,C,B,D,C,A,A,A,E,E,C,C,D,E,D,B,A,A,A,A,33,E,C,B,A,A,B,B,E,H,F,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
2016,398,10005,10028,19,74178,1,2800308,28,2,30,F,2006,2011,2,1,0,0,1,1,0,8,0,0,0,27,0,8,0,CAEBCDAC,CAEBCDAC,CDAABAEEAEBBDADDBBDCCBCECCB,XDAXBXEEXXBBDADXBBDCCXXECCB,AEEDADCC,00100101,CEACCBEEECACBAEECADECDCEACB,901909119900010900101991011,555,555,555,555,555,555,555,555,555,555,555,48.8,47.1,37.5,61.5,61,65,60,62,70,60,49.3,47.4,60,50,80,50,E,D,A,B,D,D,B,E,D,A,D,A,B,B,B,C,B,B,A,J,A,A,A,A,28,A,A,G,A,B,D,C,A,A,I,6,5,5,6,6,6,6,6,6,5,5,5,6,6,6,6,6,6,6,6,6,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
2016,3434,10009,10022,28,74278,1,3143302,31,3,33,F,2001,2013,2,0,0,1,1,1,0,8,0,0,0,27,0,4,0,CAEBCDAC,CAEBCDAC,DBADEBBCBEEBCEECCAAABEADCAD,DBADEBBCBEEBXXECCXAAXEADCAD,BBDDADBB,00000100,DAADBECABEAECEDCADDDACDEADD,101100001100990109009000001,555,555,555,555,555,555,333,555,555,555,555,28.2,17.9,12.5,26,0,0,0,52,60,50,31.6,30.4,38.3,25,50,40,C,C,A,B,B,B,A,C,E,B,D,A,A,B,C,E,B,B,B,E,A,A,A,C,31,A,A,F,J,B,B,B,A,H,H,6,6,6,6,6,6,6,6,6,6,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,6,6,5,5,5,5,5,5,5,5,6,6,6,5,5
2016,3434,10009,10022,19,74280,1,3143302,31,3,24,F,2010,2015,2,1,0,0,1,1,0,8,0,0,0,27,0,8,0,CAEBCDAC,CAEBCDAC,CDAABAEEAEBBDADDBBDCCBCECCB,XDAXBXEEXXBBDADXBBDCCXXECCB,CACDBDCE,11000100,CAACDCAECCCBDADEECCCEBCCCCC,901909019901111900010990110,555,555,555,555,555,555,555,555,555,555,555,49.5,48.5,37.5,65,93,65,100,37,65,30,49.8,47.4,63.3,80,50,60,C,C,B,B,B,C,B,D,D,A,B,A,C,D,B,D,A,C,A,E,F,F,A,F,31,A,A,B,C,A,B,E,E,B,H,6,6,6,6,6,6,6,6,6,6,5,5,5,5,5,6,5,6,5,3,5,5,5,6,6,6,2,6,4,5,5,6,5,5,6,4,5,6,6,5,5,4
2016,2835,10005,10020,28,74310,1,2611606,26,2,30,F,2007,2008,2,1,0,0,1,1,0,8,0,0,0,27,0,4,0,CAEBCDAC,CAEBCDAC,DBADEBBCBEEBCEECCAAABEADCAD,DBADEBBCBEEBXXECCXAAXEADCAD,,,,,222,222,222,222,222,222,222,222,222,222,222,,,,,,,,,,,,,,,,,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,2835,10005,10020,28,74310,1,2611606,26,2,25,F,2009,2010,2,1,0,0,1,1,0,8,0,0,0,27,0,4,0,CAEBCDAC,CAEBCDAC,DBADEBBCBEEBCEECCAAABEADCAD,DBADEBBCBEEBXXECCXAAXEADCAD,,,,,222,222,222,222,222,222,222,222,222,222,222,,,,,,,,,,,,,,,,,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,2835,10005,10020,28,74310,1,2611606,26,2,21,F,2012,2013,2,1,0,0,1,1,0,8,0,0,0,27,0,4,0,CAEBCDAC,CAEBCDAC,DBADEBBCBEEBCEECCAAABEADCAD,DBADEBBCBEEBXXECCXAAXEADCAD,CBBCBDAC,10000111,DBAAEAEBAEEDBCCCCAACEEDACED,111010000110990119109100101,555,555,555,555,555,555,555,555,555,555,555,53.2,50.4,50,51,63,75,60,39,75,30,54.1,52.2,65,70,65,60,C,C,D,C,C,C,B,D,E,A,B,A,C,E,B,B,B,B,A,E,A,A,A,A,26,E,A,A,C,A,B,B,E,E,F,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
2016,2835,10005,10020,28,74310,1,2611606,26,2,25,F,2009,2013,2,1,0,0,1,1,0,8,0,0,0,27,0,4,0,CAEBCDAC,CAEBCDAC,DBADEBBCBEEBCEECCAAABEADCAD,DBADEBBCBEEBXXECCXAAXEADCAD,EEEEABCE,00100000,DBADEAEDEEEDAEBCAAAEEEDECAD,111110000110990109109100111,555,555,555,555,555,555,555,555,555,555,555,50,34.9,12.5,68.5,79,75,80,58,50,60,55,56.5,46.7,35,40,65,C,C,B,C,B,D,E,D,D,A,B,A,A,C,B,D,A,A,A,C,A,A,A,E,26,A,C,B,C,B,D,C,E,A,E,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2016,2835,10005,10020,36,74312,1,2611606,26,2,31,F,2003,2012,2,1,0,0,1,1,0,8,0,0,0,27,2,4,0,CAEBCDAC,CAEBCDAC,BBCAZZEBCACABDEABEDECDDECBA,BBCAZZEBCACABDEXBEDXXDDEXBA,CAEDCDCE,11101100,BBCECCEBEBCADCDEEADBBEBEDBE,111088110011000900199001910,555,555,555,555,555,555,555,555,555,555,555,54.2,58.9,62.5,53.5,92,60,100,15,75,0,52.6,47.6,81,53,90,100,C,D,C,B,B,B,A,D,D,B,D,A,D,D,C,D,C,A,A,E,A,A,A,C,26,B,A,C,C,B,B,B,E,A,E,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
